q1,q2,q3,q4,q5,x,y,z,1
0.0,4.014257279586958,2.443460952792061,2.0943951023931953,2.0943951023931953,6.5,0.0,0.0,0.0
0.0,4.014257279586958,2.443460952792061,2.0943951023931953,4.1887902047863905,6.5,0.0,0.0,0.0
0.0,4.014257279586958,2.443460952792061,2.0943951023931953,6.283185307179586,-12.999,0.0,0.0,0.0
0.0,4.014257279586958,2.443460952792061,3.141592653589793,0.0,-25.999,0.0,0.0,0.0
0.0,4.014257279586958,2.443460952792061,3.141592653589793,2.0943951023931953,12.999,0.0,0.0,0.0
0.0,4.014257279586958,2.443460952792061,3.141592653589793,4.1887902047863905,12.999,0.0,0.0,0.0
0.0,4.014257279586958,2.443460952792061,3.141592653589793,6.283185307179586,-25.999,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,0.0,0.0,29.392,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,0.0,2.0943951023931953,-14.696,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,0.0,4.1887902047863905,-14.696,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,0.0,6.283185307179586,29.392,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,1.0471975511965976,0.0,14.696,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,1.0471975511965976,2.0943951023931953,-7.348,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,1.0471975511965976,4.1887902047863905,-7.348,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,1.0471975511965976,6.283185307179586,14.696,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,2.0943951023931953,0.0,-14.696,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,2.0943951023931953,2.0943951023931953,7.348,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,2.0943951023931953,4.1887902047863905,7.348,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,2.0943951023931953,6.283185307179586,-14.696,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,3.141592653589793,0.0,-29.392,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,3.141592653589793,2.0943951023931953,14.696,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,3.141592653589793,4.1887902047863905,14.696,0.0,0.0,0.0
0.0,4.014257279586958,3.6651914291880923,3.141592653589793,6.283185307179586,-29.392,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,0.0,0.0,-26.4,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,0.0,2.0943951023931953,13.2,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,0.0,4.1887902047863905,13.2,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,0.0,6.283185307179586,-26.4,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,1.0471975511965976,0.0,-13.2,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,1.0471975511965976,2.0943951023931953,6.6,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,1.0471975511965976,4.1887902047863905,6.6,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,1.0471975511965976,6.283185307179586,-13.2,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,2.0943951023931953,0.0,13.2,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,2.0943951023931953,2.0943951023931953,-6.6,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,2.0943951023931953,4.1887902047863905,-6.6,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,2.0943951023931953,6.283185307179586,13.2,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,3.141592653589793,0.0,26.4,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,3.141592653589793,2.0943951023931953,-13.2,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,3.141592653589793,4.1887902047863905,-13.2,0.0,0.0,0.0
2.0943951023931953,0.0,0.0,3.141592653589793,6.283185307179586,26.4,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,0.0,0.0,-9.029,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,0.0,2.0943951023931953,4.515,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,0.0,4.1887902047863905,4.515,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,0.0,6.283185307179586,-9.029,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,1.0471975511965976,0.0,-4.515,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,1.0471975511965976,2.0943951023931953,2.257,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,1.0471975511965976,4.1887902047863905,2.257,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,1.0471975511965976,6.283185307179586,-4.515,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,2.0943951023931953,0.0,4.515,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,2.0943951023931953,2.0943951023931953,-2.257,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,2.0943951023931953,4.1887902047863905,-2.257,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,2.0943951023931953,6.283185307179586,4.515,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,3.141592653589793,0.0,9.029,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,3.141592653589793,2.0943951023931953,-4.515,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,3.141592653589793,4.1887902047863905,-4.515,0.0,0.0,0.0
2.0943951023931953,0.0,1.2217304763960306,3.141592653589793,6.283185307179586,9.029,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,0.0,0.0,20.224,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,0.0,2.0943951023931953,-10.112,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,0.0,4.1887902047863905,-10.112,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,0.0,6.283185307179586,20.224,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,1.0471975511965976,0.0,10.112,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,1.0471975511965976,2.0943951023931953,-5.056,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,1.0471975511965976,4.1887902047863905,-5.056,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,1.0471975511965976,6.283185307179586,10.112,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,2.0943951023931953,0.0,-10.112,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,2.0943951023931953,2.0943951023931953,5.056,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,2.0943951023931953,4.1887902047863905,5.056,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,2.0943951023931953,6.283185307179586,-10.112,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,3.141592653589793,0.0,-20.224,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,3.141592653589793,2.0943951023931953,10.112,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,3.141592653589793,4.1887902047863905,10.112,0.0,0.0,0.0
2.0943951023931953,0.0,2.443460952792061,3.141592653589793,6.283185307179586,-20.224,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,0.0,0.0,22.863,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,0.0,2.0943951023931953,-11.432,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,0.0,4.1887902047863905,-11.432,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,0.0,6.283185307179586,22.863,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,1.0471975511965976,0.0,11.432,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,1.0471975511965976,2.0943951023931953,-5.716,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,1.0471975511965976,4.1887902047863905,-5.716,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,1.0471975511965976,6.283185307179586,11.432,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,2.0943951023931953,0.0,-11.432,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,2.0943951023931953,2.0943951023931953,5.716,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,2.0943951023931953,4.1887902047863905,5.716,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,2.0943951023931953,6.283185307179586,-11.432,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,3.141592653589793,0.0,-22.863,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,3.141592653589793,2.0943951023931953,11.432,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,3.141592653589793,4.1887902047863905,11.432,0.0,0.0,0.0
2.0943951023931953,0.0,3.6651914291880923,3.141592653589793,6.283185307179586,-22.863,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,0.0,0.0,-6.088,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,0.0,2.0943951023931953,3.044,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,0.0,4.1887902047863905,3.044,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,0.0,6.283185307179586,-6.088,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,1.0471975511965976,0.0,-3.044,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,1.0471975511965976,2.0943951023931953,1.522,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,1.0471975511965976,4.1887902047863905,1.522,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,1.0471975511965976,6.283185307179586,-3.044,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,2.0943951023931953,0.0,3.044,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,2.0943951023931953,2.0943951023931953,-1.522,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,2.0943951023931953,4.1887902047863905,-1.522,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,2.0943951023931953,6.283185307179586,3.044,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,3.141592653589793,0.0,6.088,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,3.141592653589793,2.0943951023931953,-3.044,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,3.141592653589793,4.1887902047863905,-3.044,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,0.0,3.141592653589793,6.283185307179586,6.088,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,0.0,0.0,-2.082,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,0.0,2.0943951023931953,1.041,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,0.0,4.1887902047863905,1.041,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,0.0,6.283185307179586,-2.082,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,1.0471975511965976,0.0,-1.041,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,1.0471975511965976,2.0943951023931953,0.521,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,1.0471975511965976,4.1887902047863905,0.521,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,1.0471975511965976,6.283185307179586,-1.041,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,2.0943951023931953,0.0,1.041,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,2.0943951023931953,2.0943951023931953,-0.521,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,2.0943951023931953,4.1887902047863905,-0.521,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,2.0943951023931953,6.283185307179586,1.041,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,3.141592653589793,0.0,2.082,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,3.141592653589793,2.0943951023931953,-1.041,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,3.141592653589793,4.1887902047863905,-1.041,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,1.2217304763960306,3.141592653589793,6.283185307179586,2.082,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,0.0,0.0,4.664,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,0.0,2.0943951023931953,-2.332,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,0.0,4.1887902047863905,-2.332,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,0.0,6.283185307179586,4.664,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,1.0471975511965976,0.0,2.332,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,1.0471975511965976,2.0943951023931953,-1.166,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,1.0471975511965976,4.1887902047863905,-1.166,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,1.0471975511965976,6.283185307179586,2.332,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,2.0943951023931953,0.0,-2.332,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,2.0943951023931953,2.0943951023931953,1.166,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,2.0943951023931953,4.1887902047863905,1.166,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,2.0943951023931953,6.283185307179586,-2.332,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,3.141592653589793,0.0,-4.664,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,3.141592653589793,2.0943951023931953,2.332,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,3.141592653589793,4.1887902047863905,2.332,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,2.443460952792061,3.141592653589793,6.283185307179586,-4.664,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,0.0,0.0,5.273,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,0.0,2.0943951023931953,-2.636,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,0.0,4.1887902047863905,-2.636,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,0.0,6.283185307179586,5.273,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,1.0471975511965976,0.0,2.636,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,1.0471975511965976,2.0943951023931953,-1.318,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,1.0471975511965976,4.1887902047863905,-1.318,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,1.0471975511965976,6.283185307179586,2.636,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,2.0943951023931953,0.0,-2.636,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,2.0943951023931953,2.0943951023931953,1.318,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,2.0943951023931953,4.1887902047863905,1.318,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,2.0943951023931953,6.283185307179586,-2.636,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,3.141592653589793,0.0,-5.273,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,3.141592653589793,2.0943951023931953,2.636,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,3.141592653589793,4.1887902047863905,2.636,0.0,0.0,0.0
2.0943951023931953,1.3380857598623195,3.6651914291880923,3.141592653589793,6.283185307179586,-5.273,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,0.0,0.0,23.592,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,0.0,2.0943951023931953,-11.796,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,0.0,4.1887902047863905,-11.796,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,0.0,6.283185307179586,23.592,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,1.0471975511965976,0.0,11.796,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,1.0471975511965976,2.0943951023931953,-5.898,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,1.0471975511965976,4.1887902047863905,-5.898,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,1.0471975511965976,6.283185307179586,11.796,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,2.0943951023931953,0.0,-11.796,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,2.0943951023931953,2.0943951023931953,5.898,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,2.0943951023931953,4.1887902047863905,5.898,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,2.0943951023931953,6.283185307179586,-11.796,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,3.141592653589793,0.0,-23.592,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,3.141592653589793,2.0943951023931953,11.796,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,3.141592653589793,4.1887902047863905,11.796,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,0.0,3.141592653589793,6.283185307179586,-23.592,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,0.0,0.0,8.069,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,0.0,2.0943951023931953,-4.034,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,0.0,4.1887902047863905,-4.034,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,0.0,6.283185307179586,8.069,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,1.0471975511965976,0.0,4.034,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,1.0471975511965976,2.0943951023931953,-2.017,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,1.0471975511965976,4.1887902047863905,-2.017,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,1.0471975511965976,6.283185307179586,4.034,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,2.0943951023931953,0.0,-4.034,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,2.0943951023931953,2.0943951023931953,2.017,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,2.0943951023931953,4.1887902047863905,2.017,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,2.0943951023931953,6.283185307179586,-4.034,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,3.141592653589793,0.0,-8.069,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,3.141592653589793,2.0943951023931953,4.034,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,3.141592653589793,4.1887902047863905,4.034,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,1.2217304763960306,3.141592653589793,6.283185307179586,-8.069,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,0.0,0.0,-18.072,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,0.0,2.0943951023931953,9.036,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,0.0,4.1887902047863905,9.036,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,0.0,6.283185307179586,-18.072,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,1.0471975511965976,0.0,-9.036,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,1.0471975511965976,2.0943951023931953,4.518,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,1.0471975511965976,4.1887902047863905,4.518,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,1.0471975511965976,6.283185307179586,-9.036,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,2.0943951023931953,0.0,9.036,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,2.0943951023931953,2.0943951023931953,-4.518,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,2.0943951023931953,4.1887902047863905,-4.518,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,2.0943951023931953,6.283185307179586,9.036,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,3.141592653589793,0.0,18.072,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,3.141592653589793,2.0943951023931953,-9.036,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,3.141592653589793,4.1887902047863905,-9.036,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,2.443460952792061,3.141592653589793,6.283185307179586,18.072,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,3.6651914291880923,0.0,0.0,-20.431,0.0,0.0,0.0
2.0943951023931953,2.676171519724639,3.6651914291880923,0.0,2.0943951023931953,10.216,0.0,0.0,0.0
